Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"53027","2019-06-01 06:57:13","2","19","<visualization><matplotlib><ipython><3d-reconstruction>","0",""
"53030","2019-06-01 08:48:41","5","344","<cnn><transfer-learning><faster-rcnn><difference>","2",""
"53031","2019-06-01 09:19:54","1","279","<machine-learning><keras><tensorflow>","0",""
"53033","2019-06-01 09:58:54","8","3606","<machine-learning><neural-network><deep-learning><model-selection><hyperparameter-tuning>","3","2"
"53035","2019-06-01 11:20:15","1","118","<neural-network><deep-learning><r><hyperparameter-tuning><grid-search>","0",""
"53037","2019-06-01 11:28:12","0","41","<r><predictive-modeling>","2",""
"53038","2019-06-01 11:48:04","0","28","<clustering><visualization><dimensionality-reduction>","1",""
"53041","2019-06-01 12:24:26","2","65","<machine-learning><python><keras><optimization>","2",""
"53044","2019-06-01 13:26:40","0","45","<r><time-series><predictive-modeling><outlier>","1",""
"53045","2019-06-01 13:34:25","0","68","<machine-learning><neural-network><deep-learning>","1",""
"53046","2019-06-01 14:12:30","1","37","<machine-learning><statistics><recommender-system>","0",""
"53047","2019-06-01 14:17:40","3","92","<optimization><gradient-descent>","1",""
"53048","2019-06-01 14:23:37","7","31680","<machine-learning><python>","1","1"
"53053","2019-06-01 16:15:28","1","55","<python><classification>","0",""
"53056","2019-06-01 17:43:15","0","41","<random-forest><knime>","1",""
"53058","2019-06-01 18:05:36","4","2697","<machine-learning><python><feature-selection><categorical-data>","2","1"
"64445","2019-12-09 01:29:01","1","13","<python><data><pytorch>","0",""
"64447","2019-12-09 05:15:05","2","527","<machine-learning><scikit-learn><cross-validation><model-selection>","2",""
"64450","2019-12-09 05:40:54","1","22","<decision-trees>","0",""
"64452","2019-12-09 06:37:29","0","184","<rnn><pytorch><c++>","0",""
"64455","2019-12-09 08:34:37","3","3262","<python><clustering><k-means><distance>","2","4"
"64459","2019-12-09 09:19:08","-1","30","<regression>","1",""
"64460","2019-12-09 09:24:28","3","197","<categorical-data><categorical-encoding>","1",""
"64462","2019-12-09 09:32:26","1","44","<data-mining><predictive-modeling><class-imbalance>","1",""
"64466","2019-12-09 09:49:25","1","58","<machine-learning><deep-learning><classification><nlp><word-embeddings>","3",""
"64471","2019-12-09 10:13:11","2","294","<machine-learning><weka>","2",""
"64475","2019-12-09 11:40:42","0","22","<keras><image-preprocessing><weight-initialization>","0",""
"64477","2019-12-09 12:18:36","0","52","<classification><keras>","1","1"
"64481","2019-12-09 14:00:41","0","67","<clustering><k-means><unsupervised-learning><topic-model>","2",""
"64482","2019-12-09 14:06:41","2","394","<keras><tensorflow><time-series><lstm>","2",""
"64486","2019-12-09 14:59:53","3","2462","<google><colab>","2","0"
"64487","2019-12-09 15:06:25","0","38","<clustering><feature-engineering><features>","0",""
"64488","2019-12-09 15:22:03","0","19","<machine-learning><statistics>","0",""
"64489","2019-12-09 15:30:28","0","358","<regression><correlation><python-3.x><pearsons-correlation-coefficient>","1",""
"64490","2019-12-09 15:32:31","1","68","<python><dummy-variables>","1",""
"64498","2019-12-09 17:52:47","3","69","<multiclass-classification><class-imbalance>","2","0"
"64499","2019-12-09 18:15:35","1","345","<machine-learning><svm><loss-function><hinge-loss>","0","1"
"64501","2019-12-09 19:40:09","2","64","<neural-network><reinforcement-learning>","1","2"
"64503","2019-12-09 20:45:31","3","45","<classification><multiclass-classification><sequence>","1",""
"64505","2019-12-09 22:01:37","0","26","<predictive-modeling>","0",""
"64506","2019-12-09 22:05:28","0","35","<machine-learning><deep-learning><classification><keras><csv>","1",""
"64507","2019-12-09 22:10:38","1","18","<machine-learning><classification><bayesian><derivation>","0",""
"64509","2019-12-09 22:37:50","1","32","<machine-learning><python><data-science-model>","1",""
"64510","2019-12-09 22:56:10","0","78","<r><xgboost>","0","1"
"64511","2019-12-09 22:58:07","1","78","<scikit-learn>","1",""
"64517","2019-12-10 01:24:14","1","12","<neural-network><classification><keras><predictive-modeling><ensemble-modeling>","0",""
"53059","2019-06-01 18:46:51","0","436","<linear-regression><linear-algebra>","1",""
"53060","2019-06-01 18:51:47","1","372","<cnn><image-classification><faster-rcnn>","0",""
"53062","2019-06-01 19:11:41","0","97","<word-embeddings><data-science-model><confusion-matrix>","0",""
"53063","2019-06-01 19:27:18","2","86","<classification><machine-learning-model><multilabel-classification>","1",""
"53067","2019-06-01 20:33:21","2","45","<python><clusters>","1",""
"53071","2019-06-01 23:01:48","-1","36","<statistics><descriptive-statistics><estimators>","1",""
"53072","2019-06-01 23:37:17","1","30","<machine-learning><tensorflow>","0","1"
"53080","2019-06-02 10:47:58","4","835","<neural-network><lstm><word-embeddings><sentiment-analysis>","3",""
"53082","2019-06-02 11:07:11","0","9","<deep-learning><feature-selection><labels><vgg16>","1","0"
"53088","2019-06-02 14:51:58","1","84","<python><pandas><numpy>","0",""
"53089","2019-06-02 14:53:58","5","3529","<deep-learning><lstm><apache-spark>","1","1"
"53093","2019-06-02 17:53:47","0","200","<feature-selection><linear-regression><feature-engineering>","3",""
"53094","2019-06-02 17:54:38","2","88","<learning><learning-to-rank>","0","3"
"53097","2019-06-02 18:27:05","3","51","<machine-learning><reinforcement-learning><dynamic-programming>","1","1"
"53100","2019-06-02 19:36:18","4","524","<python><classification><multiclass-classification><naive-bayes-classifier>","1",""
"53104","2019-06-02 22:35:27","-1","40","<python>","1",""
"53106","2019-06-02 23:26:08","0","41","<python><image-preprocessing>","1",""
"53108","2019-06-03 01:03:04","2","75","<machine-learning><neural-network><keras><mlp>","0",""
"53109","2019-06-03 01:37:42","3","139","<classification><perceptron><mlp>","2","1"
"53110","2019-06-03 03:35:58","1","159","<machine-learning><nlp><word2vec><machine-translation>","2",""
"53112","2019-06-03 05:44:46","1","11","<machine-learning><natural-language-process>","0",""
"53113","2019-06-03 05:51:45","0","794","<categorical-data><correlation>","1",""
"53114","2019-06-03 06:01:27","3","4741","<tensorflow><computer-vision><feature-extraction><machine-learning-model><object-detection>","1",""
"53115","2019-06-03 08:58:34","1","38","<orange><orange3>","0",""
"53116","2019-06-03 09:08:50","2","156","<machine-learning><neural-network><time-series><predictive-modeling><linear-regression>","0","0"
"53118","2019-06-03 09:48:55","1","1089","<cnn><pytorch><transfer-learning>","1",""
"53120","2019-06-03 10:41:33","0","240","<deep-learning><keras><tensorflow><dataset><cnn>","0",""
"53122","2019-06-03 11:14:12","0","46","<machine-learning>","0","1"
"53125","2019-06-03 12:17:26","2","3925","<csv>","1","1"
"53131","2019-06-03 13:37:36","1","123","<machine-learning><data-cleaning><logistic-regression><feature-engineering>","1",""
"53133","2019-06-03 13:58:38","1","321","<python><r><matlab><sql><julia>","1","1"
"53134","2019-06-03 14:00:50","0","2334","<deep-learning><tensorflow><rnn>","1",""
"53136","2019-06-03 14:47:45","3","156","<regression><probability>","2",""
"53137","2019-06-03 14:51:02","3","25","<machine-learning><nlp><machine-translation><data-augmentation><text-generation>","0",""
"53138","2019-06-03 14:59:14","8","2171","<multiclass-classification><normalization><data-imputation>","2","5"
"53139","2019-06-03 15:03:36","-1","21","<text-mining><text><text-filter>","1",""
"53141","2019-06-03 15:37:42","1","77","<machine-learning><lstm><rnn>","0",""
"53144","2019-06-03 16:22:39","0","1036","<r><time-series><training><forecasting>","1",""
"53145","2019-06-03 16:25:12","1","26","<nlp><similar-documents><vector-space-models>","0",""
"64520","2019-12-10 02:01:12","1","122","<deep-learning><classification><tensorflow><regression>","1",""
"64521","2019-12-10 02:33:10","0","6568","<python>","2",""
"64523","2019-12-10 02:59:43","0","8","<sequential-pattern-mining>","0",""
"64525","2019-12-10 03:13:26","0","59","<deep-learning><nlp><natural-language-process><generative-models><generalization>","1",""
"64526","2019-12-10 05:14:02","0","25","<machine-learning><deep-learning><computer-vision><pytorch><convolution>","0",""
"64527","2019-12-10 05:40:14","0","40","<clustering><lda>","0",""
"64528","2019-12-10 06:31:11","0","49","<machine-learning><time-series><training>","1",""
"64529","2019-12-10 06:40:17","0","12","<neural-network><nlp><bayesian><word><predict>","0",""
"64530","2019-12-10 07:15:44","0","22","<deep-learning><nlp><natural-language-process><bert><nl2sql>","0",""
"64532","2019-12-10 07:45:33","0","94","<machine-learning><neural-network><keras><tensorflow><metric>","1",""
"64533","2019-12-10 07:48:55","1","45","<overfitting>","1","1"
"64538","2019-12-10 09:30:33","0","184","<machine-learning><neural-network><cnn><image-classification>","3","1"
"64539","2019-12-10 09:34:09","0","16","<deep-learning><cnn><image-classification><image-recognition><image-preprocessing>","0",""
"64540","2019-12-10 09:47:19","0","11","<convnet><pytorch>","0",""
"64542","2019-12-10 10:12:05","0","35","<nlp><text-mining><data-science-model><social-network-analysis>","2",""
"64543","2019-12-10 10:38:44","1","31","<neural-network><mse>","1",""
"64547","2019-12-10 11:46:46","0","106","<machine-learning><python><gradient-descent><mathematics>","0",""
"64548","2019-12-10 12:03:07","0","118","<python><deep-learning>","1",""
"64551","2019-12-10 12:49:25","1","20","<r><time-series><forecasting>","0",""
"64552","2019-12-10 12:50:07","0","88","<machine-learning><cnn><image-classification><neural>","1",""
"64553","2019-12-10 12:52:58","0","12","<machine-learning><loss-function>","0",""
"64555","2019-12-10 13:00:02","0","27","<machine-learning><deep-learning><data-mining><data-science-model>","0",""
"64558","2019-12-10 13:22:39","0","199","<python><neural-network><deep-learning><regression><pytorch>","0",""
"64559","2019-12-10 13:25:13","0","66","<machine-learning><classification><class-imbalance>","0",""
"64560","2019-12-10 13:25:27","0","410","<nlp><natural-language-process><bert><language-model>","0",""
"53152","2019-06-03 18:42:34","2","624","<time-series><predictive-modeling><feature-selection>","1","1"
"53153","2019-06-03 19:22:04","2","249","<classification><regression><feature-selection><dimensionality-reduction><regularization>","1",""
"53157","2019-06-03 21:46:30","1","100","<embeddings><tsne>","0","1"
"53162","2019-06-04 03:49:31","3","1273","<machine-learning><loss-function>","3","2"
"53165","2019-06-04 05:20:25","1","25","<python><pandas>","0",""
"53171","2019-06-04 08:24:06","2","149","<machine-learning><loss-function>","1",""
"53177","2019-06-04 10:26:16","0","51","<pyspark><aws>","0",""
"53178","2019-06-04 10:29:03","2","227","<machine-learning><object-detection><opencv>","1",""
"53181","2019-06-04 11:23:27","3","2095","<classification><random-forest><preprocessing><categorical-data><class-imbalance>","5",""
"53182","2019-06-04 11:24:20","1","36","<regression><predictive-modeling><logistic-regression>","1",""
"53185","2019-06-04 11:57:04","1","43","<classification><training><prediction>","1",""
"53191","2019-06-04 13:29:43","1","13","<optimization>","0",""
"53194","2019-06-04 14:09:54","1","35","<training><feature-engineering><feature-extraction><feature-construction>","1","1"
"53195","2019-06-04 14:20:24","0","18","<data-cleaning>","1",""
"53197","2019-06-04 14:33:24","1","67","<machine-learning><data-mining><data><data-wrangling>","1",""
"53198","2019-06-04 14:42:24","2","31","<correlation>","1",""
"53199","2019-06-04 16:09:08","3","407","<time-series><prediction>","3",""
"53201","2019-06-04 16:56:34","1","206","<deep-learning><cnn><convnet><overfitting>","2",""
"53204","2019-06-04 17:26:16","4","318","<machine-learning><javascript>","2",""
"53210","2019-06-04 18:18:46","1","24","<python><image-classification><computer-vision><geospatial>","0",""
"53213","2019-06-04 18:50:38","3","729","<statistics><plotting><matplotlib><distribution>","1",""
"53214","2019-06-04 19:18:58","0","346","<machine-learning><rnn>","0",""
"53215","2019-06-04 20:01:15","0","167","<classification><feature-selection>","1",""
"53217","2019-06-04 20:45:45","1","64","<time-series><forecasting>","1",""
"53222","2019-06-04 23:32:31","1","45","<r><time-series><forecast><graphical-model>","0",""
"53223","2019-06-05 03:06:55","0","142","<tensorflow>","1",""
"53224","2019-06-05 04:32:47","0","97","<machine-learning><python><scikit-learn><linear-regression><kaggle>","2",""
"53225","2019-06-05 05:32:17","0","611","<machine-learning><deep-learning><logistic-regression>","1","1"
"53226","2019-06-05 05:40:59","2","469","<logistic-regression>","2",""
"53228","2019-06-05 06:41:37","1","30","<clustering>","1",""
"53230","2019-06-05 07:30:51","3","572","<machine-learning><python><scikit-learn><pandas><historgram>","1",""
"53231","2019-06-05 07:40:59","0","21","<machine-learning><deep-learning><logistic-regression>","1",""
"53234","2019-06-05 08:55:54","0","40","<machine-learning>","2",""
"53237","2019-06-05 09:13:51","0","76","<machine-learning>","1",""
"53239","2019-06-05 09:34:48","0","38","<classification><lstm><multiclass-classification><multilabel-classification>","1",""
"53240","2019-06-05 09:39:43","3","117","<machine-learning><machine-learning-model>","0","2"
"53244","2019-06-05 10:11:58","2","427","<machine-learning><neural-network><keras><image-classification>","0",""
"53245","2019-06-05 10:19:40","2","427","<machine-learning><r><metadata><meta-learning>","1",""
"53246","2019-06-05 11:33:58","5","292","<autoencoder><feature-scaling><outlier>","2",""
"53249","2019-06-05 12:44:21","3","94","<machine-learning><regression><statistics><linear-regression>","2",""
"53252","2019-06-05 13:11:43","2","92","<python><neural-network><deep-learning><keras>","1",""
"53256","2019-06-05 13:54:34","2","8191","<deep-learning><accuracy><overfitting>","1",""
"53258","2019-06-05 14:52:34","2","269","<neural-network><deep-learning><lstm><rnn><word-embeddings>","1",""
"53259","2019-06-05 15:09:44","1","178","<python><deep-learning>","1",""
"53260","2019-06-05 15:42:56","2","39","<clustering><data-cleaning><tools>","1","1"
"53261","2019-06-05 15:43:48","2","39","<loss-function>","0","1"
"53265","2019-06-05 16:41:37","1","11108","<machine-learning><classification><scikit-learn>","2",""
"53267","2019-06-05 16:58:40","1","31","<visualization>","2",""
"53268","2019-06-05 17:05:43","2","100","<pca>","1","1"
"53270","2019-06-05 17:07:41","7","3681","<topic-model><lda><bert>","4","2"
"53271","2019-06-05 17:26:50","0","759","<sentiment-analysis><lda>","2",""
"53278","2019-06-05 19:26:24","2","87","<predictive-modeling><bayesian>","1",""
"53285","2019-06-05 22:30:47","2","27","<gradient-descent><loss-function><backpropagation>","0",""
"53288","2019-06-05 23:04:27","0","137","<classification><confusion-matrix>","0",""
"53290","2019-06-06 00:26:02","3","386","<deep-learning><time-series><lstm><rnn>","2",""
"53291","2019-06-06 00:33:43","1","324","<tensorflow><convolution><faster-rcnn>","1",""
"53292","2019-06-06 00:54:31","2","110","<machine-learning><data-mining><time-series><predictive-modeling><anomaly-detection>","0","1"
"53294","2019-06-06 03:06:12","1","1289","<machine-learning>","1",""
"53296","2019-06-06 03:52:18","2","63","<data-science-model>","1",""
"53298","2019-06-06 04:42:29","2","109","<nlp><sentiment-analysis><lda><dirichlet>","1",""
"53300","2019-06-06 05:24:10","1","143","<dataset><image-classification><object-detection><yolo>","1",""
"53301","2019-06-06 05:31:17","4","263","<python><image-preprocessing>","1","2"
"53304","2019-06-06 06:58:28","3","33","<neural-network><deep-learning><classification><keras><image-classification>","1","2"
"53307","2019-06-06 07:29:50","0","285","<nlp><lstm><rnn><multiclass-classification><multilabel-classification>","2","1"
"53308","2019-06-06 07:55:43","7","1825","<machine-learning><deep-learning>","3","1"
"53317","2019-06-06 09:26:53","0","24","<machine-learning-model><performance><features>","1",""
"53319","2019-06-06 09:52:38","2","169","<neural-network><cnn><dropout>","2",""
"53322","2019-06-06 10:06:29","2","487","<dataset>","2",""
"53325","2019-06-06 10:52:01","2","316","<machine-learning><python><scikit-learn><logistic-regression><kaggle>","3",""
"53327","2019-06-06 12:19:43","1","54","<statistics>","1",""
"53333","2019-06-06 13:00:22","1","27","<deep-learning><image>","0",""
"53336","2019-06-06 13:56:27","0","48","<machine-learning><reinforcement-learning><ai>","2",""
"53340","2019-06-06 14:31:01","1","280","<nlp><text-mining><natural-language-process><tfidf>","1",""
"53342","2019-06-06 14:54:07","2","177","<machine-learning><scikit-learn><multilabel-classification>","1",""
"53345","2019-06-06 15:34:10","1","72","<machine-learning><deep-learning>","2",""
"53349","2019-06-06 17:06:18","4","517","<classification><keras>","1",""
"53351","2019-06-06 17:11:50","0","36","<python><scikit-learn>","0",""
"53352","2019-06-06 18:15:37","1","42","<neural-network><tensorflow>","0",""
"53353","2019-06-06 18:19:52","2","489","<machine-learning><anomaly-detection><outlier>","5","1"
"53354","2019-06-06 19:18:07","1","401","<python><tensorflow><cnn>","1",""
"53356","2019-06-06 19:33:07","0","93","<machine-learning><neural-network><deep-learning><keras><batch-normalization>","0",""
"53358","2019-06-06 20:32:04","1","81","<machine-learning><classification>","1","0"
"53359","2019-06-06 20:33:56","1","102","<python><classification><keras><cnn>","0","1"
"53365","2019-06-06 23:06:28","1","31","<machine-learning><cnn><decision-trees>","2",""
"53366","2019-06-07 01:01:45","0","28","<machine-learning><classification>","1",""
"53369","2019-06-07 05:04:41","0","69","<machine-learning><deep-learning><nlp><text-mining>","1","1"
"53370","2019-06-07 05:30:24","-1","257","<machine-learning><classification>","2",""
"53375","2019-06-07 08:13:33","0","294","<reinforcement-learning>","0",""
"53377","2019-06-07 09:45:55","0","56","<machine-learning><classification><feature-selection><xgboost>","1",""
"53378","2019-06-07 09:51:46","1","72","<machine-learning><neural-network><machine-learning-model><online-learning>","1",""
"53381","2019-06-07 10:27:22","4","49","<machine-learning>","2",""
"53384","2019-06-07 12:12:48","0","71","<machine-learning><deep-learning><matlab>","0",""
"53385","2019-06-07 12:13:55","0","60","<machine-learning><cross-validation><training>","1",""
"53386","2019-06-07 12:15:35","2","46","<lstm>","0",""
"53388","2019-06-07 13:03:33","3","2659","<machine-learning><python><time-series><anomaly-detection><outlier>","5",""
"53392","2019-06-07 13:45:14","0","50","<python><matlab><h2o>","1",""
"53395","2019-06-07 14:37:03","0","48","<reinforcement-learning>","2",""
"53399","2019-06-07 15:36:54","0","150","<gradient-descent><loss-function><batch-normalization>","1",""
"53400","2019-06-07 15:41:11","8","895","<machine-learning><classification><loss-function>","1","2"
"53405","2019-06-07 16:50:23","1","500","<python><pandas>","1",""
"53408","2019-06-07 18:36:16","1","169","<deep-learning><categorical-data><embeddings>","0",""
"53410","2019-06-07 19:09:19","0","758","<pandas><data-cleaning>","1",""
"53412","2019-06-07 19:47:47","1","99","<machine-learning><deep-learning><graphs>","0","1"
"53415","2019-06-07 21:11:44","0","884","<machine-learning><tensorflow>","1",""
"53422","2019-06-08 01:12:45","2","215","<machine-learning><clustering><image-classification><class-imbalance>","3",""
"53426","2019-06-08 07:38:23","0","1033","<neural-network><deep-learning><keras><batch-normalization><deep-network>","1",""
"53427","2019-06-08 07:39:57","2","109","<neural-network><deep-learning><cnn><mlp><deep-network>","1",""
"53429","2019-06-08 08:03:36","2","146","<machine-learning><notation>","1",""
"53435","2019-06-08 10:22:13","1","37","<deep-learning><cnn><terminology>","2",""
"53438","2019-06-08 10:53:09","0","74","<machine-learning><feature-selection><prediction><performance>","2",""
"53440","2019-06-08 11:39:09","1","49","<neural-network>","0",""
"53445","2019-06-08 13:50:33","1","486","<deep-learning><data-mining><cnn><image-recognition><ocr>","1","1"
"53448","2019-06-08 14:25:42","0","3229","<nlp><preprocessing><nltk><text>","1","1"
"53451","2019-06-08 16:10:12","2","176","<python><keras><tensorflow>","2",""
"53457","2019-06-08 19:37:34","1","13976","<keras>","2","1"
"53462","2019-06-08 20:46:24","0","68","<machine-learning><classification><nlp><data><bert>","1",""
"53467","2019-06-08 22:41:36","0","18","<machine-learning><deep-learning>","1",""
"53472","2019-06-09 00:10:44","3","195","<machine-learning><deep-learning><classification>","1","0"
"53474","2019-06-09 02:18:04","9","229","<deep-learning><cnn><lstm><rnn><feature-extraction>","3","3"
"53478","2019-06-09 05:10:23","7","1042","<python><statistics><visualization><simulation>","3","5"
"53479","2019-06-09 06:22:53","5","268","<python><data-cleaning><apache-spark><pyspark>","1",""
"53480","2019-06-09 07:06:35","3","34","<neural-network><deep-learning><training><normalization>","0","0"
"53486","2019-06-09 13:31:45","2","148","<machine-learning><loss-function>","1",""
"53487","2019-06-09 13:35:10","5","1211","<machine-learning><deep-learning><activation-function>","1","0"
"53488","2019-06-09 15:04:50","3","1769","<machine-learning><deep-learning>","2",""
"53489","2019-06-09 15:16:24","0","217","<convnet><computer-vision><data-formats>","1",""
"53493","2019-06-09 18:25:12","1","42","<neural-network><keras>","0",""
"53503","2019-06-10 04:02:56","0","53","<machine-learning><linear-regression><mse>","2",""
"53507","2019-06-10 05:31:30","1","52","<machine-learning><pandas><data-science-model>","1","0"
"53512","2019-06-10 09:08:44","0","49","<r><linear-regression>","2",""
"53513","2019-06-10 09:36:50","3","2386","<machine-learning><python><scikit-learn><pandas><kaggle>","2",""
"53517","2019-06-10 10:37:38","0","49","<machine-learning>","1",""
"53524","2019-06-10 12:24:29","0","24","<machine-learning><svm>","1",""
"53527","2019-06-10 13:07:17","3","105","<cnn>","1",""
"53540","2019-06-10 17:23:02","0","106","<machine-learning><python><feature-selection><visualization>","1",""
"53542","2019-06-10 17:48:56","1","34","<visualization>","1",""
"53545","2019-06-10 18:47:44","1","33","<data-mining><text-mining><sentiment-analysis>","1",""
"53547","2019-06-10 21:25:32","2","69","<machine-learning><classification><tensorflow><image-classification>","1","1"
"53549","2019-06-10 23:04:26","1","20","<nlp><word-embeddings>","0",""
"53550","2019-06-11 01:05:42","1","298","<machine-learning><optimization><genetic-algorithms>","1",""
"53555","2019-06-11 05:27:34","2","318","<sentiment-analysis><bert>","1","1"
"53562","2019-06-11 08:38:01","2","142","<machine-learning><multiclass-classification><multilabel-classification>","1",""
"53563","2019-06-11 08:43:51","0","40","<machine-learning><scikit-learn><clustering>","1",""
"53567","2019-06-11 12:30:13","0","79","<machine-learning><scikit-learn><regression><mlp>","1",""
"53569","2019-06-11 12:49:07","3","118","<deep-learning><nlp>","0",""
"53575","2019-06-11 15:44:31","-2","48","<machine-learning><data-mining><dataset><data>","2",""
"53576","2019-06-11 16:12:07","1","78","<python>","1",""
"53579","2019-06-11 16:24:22","1","46","<machine-learning><predictive-modeling><machine-learning-model>","0",""
"53580","2019-06-11 16:28:22","3","46","<time-series><prediction>","0",""
"53582","2019-06-11 16:34:56","0","625","<machine-learning><python><predictive-modeling><data-science-model>","1","0"
"53584","2019-06-11 17:30:25","2","52","<machine-learning><clustering><dataset><data-cleaning>","1",""
"53585","2019-06-11 17:40:54","3","55","<python><clustering><graphs><community>","1","1"
"53587","2019-06-11 17:57:08","5","99","<machine-learning>","1","0"
"53592","2019-06-11 19:39:58","1","43","<python><keras><lstm>","0","1"
"53594","2019-06-11 20:55:15","4","88","<machine-learning><neural-network><cnn>","1","1"
"53595","2019-06-11 21:20:40","0","16","<dataset><data><machine-learning-model>","1",""
"53601","2019-06-11 23:46:02","1","65","<word2vec><word-embeddings><gensim>","0",""
"53602","2019-06-12 00:33:16","0","398","<keras><tensorflow>","1",""
"53605","2019-06-12 02:00:19","2","25","<machine-learning><neural-network>","0",""
"53609","2019-06-12 03:21:30","2","12173","<python><deep-learning><keras><numpy>","2","0"
"53612","2019-06-12 05:20:46","5","63","<pandas><matplotlib><seaborn>","2",""
"53621","2019-06-12 08:57:30","4","107","<machine-learning><pandas><feature-engineering><encoding><kaggle>","1",""
"53623","2019-06-12 09:30:18","0","190","<machine-learning><data-mining><regression><error-handling>","1",""
"53628","2019-06-12 10:48:36","0","44","<python><neural-network><classification><keras><prediction>","1",""
"53632","2019-06-12 12:38:44","0","146","<python><pandas>","1",""
"53633","2019-06-12 12:55:35","0","123","<scikit-learn><machine-learning-model><lasso>","2",""
"53636","2019-06-12 13:31:02","0","524","<rnn><feature-engineering><normalization><feature-scaling>","1","1"
"53637","2019-06-12 13:42:32","0","969","<scikit-learn><decision-trees>","0",""
"53640","2019-06-12 13:58:47","0","37","<r><rstudio><ggplot2>","1",""
"53641","2019-06-12 14:11:20","3","158","<machine-learning><python><time-series>","2",""
"53645","2019-06-12 15:41:43","0","785","<keras><machine-learning-model>","1",""
"53647","2019-06-12 16:06:49","0","1137","<machine-learning><software-development><hardware>","1",""
"53650","2019-06-12 17:00:48","0","117","<cnn><backpropagation>","4","1"
"53655","2019-06-12 17:44:49","2","753","<keras><nlp>","1",""
"53657","2019-06-12 18:06:17","1","23","<statistics><probability><distribution><variance>","0","1"
"53658","2019-06-12 18:11:42","0","73","<time-series><bayesian>","1",""
"53659","2019-06-12 18:30:02","2","44","<clustering><data-cleaning><dimensionality-reduction><distribution>","1",""
"53663","2019-06-12 19:41:32","2","48","<scikit-learn><svm><anomaly-detection>","1","1"
"53664","2019-06-12 19:50:49","1","267","<tensorflow><convnet><recurrent-neural-net><transfer-learning>","0","2"
"53665","2019-06-12 21:31:25","0","3401","<neural-network><keras><mnist>","0","1"
"53666","2019-06-12 21:52:21","1","577","<python><dataset><multilabel-classification>","2","2"
"53670","2019-06-13 02:59:19","0","113","<machine-learning><time-series><clustering>","1",""
"53673","2019-06-13 05:27:02","1","1430","<machine-learning><python><dataframe><kaggle><binary>","2",""
"53674","2019-06-13 06:17:04","0","32","<machine-learning><keras><tensorflow><beginner>","1",""
"53676","2019-06-13 06:23:10","0","582","<dataset><data-cleaning>","1",""
"53681","2019-06-13 07:10:50","2","399","<machine-learning><nlp><evaluation><metric>","2",""
"53682","2019-06-13 07:11:20","2","104","<machine-learning><unsupervised-learning><supervised-learning>","1",""
"53686","2019-06-13 08:12:48","0","18","<dataset><data-cleaning>","1",""
"53688","2019-06-13 08:24:00","1","397","<clustering><k-means><unsupervised-learning><pca>","2","1"
"53689","2019-06-13 08:25:47","3","56","<tensorflow>","0",""
"53691","2019-06-13 08:49:34","2","978","<python><pandas>","1","1"
"53692","2019-06-13 08:56:50","1","22","<feature-engineering><feature-scaling>","0",""
"53694","2019-06-13 09:12:22","1","95","<time-series><regression><predictive-modeling>","2",""
"53697","2019-06-13 09:35:01","1","89","<scikit-learn><regression><optimization>","2",""
"53701","2019-06-13 10:26:34","0","30","<clustering><lstm><anomaly-detection>","1",""
"53703","2019-06-13 10:37:29","1","46","<python><data><word2vec><similarity>","1",""
"53713","2019-06-13 12:32:54","0","1626","<python><pandas>","1",""
"53717","2019-06-13 13:07:04","0","61","<machine-learning><python><nlp>","1",""
"53728","2019-06-13 17:23:56","1","37","<python><pandas><data>","1","1"
"53730","2019-06-13 17:37:57","1","73","<machine-learning><deep-learning><random-forest><machine-learning-model><unsupervised-learning>","1","1"
"53732","2019-06-13 17:49:40","0","32","<multilabel-classification>","1",""
"53737","2019-06-13 19:47:19","1","53","<machine-learning><neural-network><deep-learning><classification><nlp>","0","1"
"53738","2019-06-13 19:55:25","0","29","<classification><class-imbalance><semi-supervised-learning>","0",""
"53739","2019-06-13 20:16:33","0","37","<python><keras><tensorflow><aws>","1",""
"53742","2019-06-13 20:50:01","1","45","<time-series><clustering><anomaly-detection>","2",""
"53747","2019-06-13 22:24:04","2","380","<neural-network><deep-learning><gradient-descent><autoencoder><vae>","1","3"
"53754","2019-06-14 02:42:41","1","180","<r><xgboost>","1","1"
"53755","2019-06-14 02:44:46","0","25","<machine-learning><overfitting>","0","1"
"53758","2019-06-14 05:22:06","1","83","<variance><bias><estimators><mse>","0",""
"53759","2019-06-14 05:36:27","0","144","<machine-learning><regression><feature-selection><correlation>","2",""
"53772","2019-06-14 08:27:56","1","212","<nlp><bert>","1","1"
"53773","2019-06-14 08:42:47","3","1319","<cross-validation><evaluation>","3",""
"53776","2019-06-14 09:03:22","0","24","<dataset><scraping>","0",""
"53777","2019-06-14 09:11:16","1","290","<python><java>","1",""
"53778","2019-06-14 09:15:11","0","124","<deep-learning><classification><keras>","1",""
"53781","2019-06-14 10:03:43","0","80","<nlp><word2vec>","2",""
"53783","2019-06-14 10:59:58","1","38","<nlp><clustering><topic-model>","1","1"
"53785","2019-06-14 11:17:58","1","23","<python><algorithms><machine-learning-model><data-science-model><forecasting>","0",""
"53789","2019-06-14 11:52:34","0","118","<python><convolution>","2",""
"53790","2019-06-14 11:56:26","1","68","<orange><orange3>","0",""
"53792","2019-06-14 12:25:49","2","68","<regression><prediction><sequence>","2",""
"53804","2019-06-14 15:07:27","0","25","<image-classification><image-recognition>","1",""
